#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
391, -961.18, -0.96118, 26.38, 0.02638, 43609.3, 43.6093
392, -961.3, -0.9613, 26.66, 0.02666, 43708.8, 43.7088
393, -961.02, -0.96102, 26.22, 0.02622, 43285.8, 43.2858
394, -961.34, -0.96134, 25.04, 0.02504, 43254.2, 43.2542
395, -961.3, -0.9613, 25.1, 0.0251, 42718.2, 42.7182
396, -961.3, -0.9613, 25.36, 0.02536, 43644.6, 43.6446
397, -961.5, -0.9615, 27.18, 0.02718, 43612, 43.612
398, -960.98, -0.96098, 27.22, 0.02722, 42578.8, 42.5788
399, -961.18, -0.96118, 25.8, 0.0258, 42851.6, 42.8516
400, -961.3, -0.9613, 24.96, 0.02496, 42342.5, 42.3425
401, -961.3, -0.9613, 23.26, 0.02326, 42925.3, 42.9253
402, -961.5, -0.9615, 23.58, 0.02358, 42613, 42.613
403, -961.3, -0.9613, 25.3, 0.0253, 42626.5, 42.6265
404, -961.1, -0.9611, 25.88, 0.02588, 42734.6, 42.7346
405, -960.9, -0.9609, 26.34, 0.02634, 41896.4, 41.8964
406, -961.22, -0.96122, 27.94, 0.02794, 41886.6, 41.8866
407, -960.82, -0.96082, 25.8, 0.0258, 42054.2, 42.0542
408, -960.74, -0.96074, 25.84, 0.02584, 42313.1, 42.3131
409, -960.98, -0.96098, 24.42, 0.02442, 43559, 43.559
410, -961.42, -0.96142, 24.06, 0.02406, 42907.2, 42.9072
411, -961.78, -0.96178, 23, 0.023, 43096.9, 43.0969
412, -961.3, -0.9613, 21.92, 0.02192, 43721.7, 43.7217
413, -961.02, -0.96102, 20.82, 0.02082, 43617.9, 43.6179
414, -961.14, -0.96114, 20.3, 0.0203, 43948.4, 43.9484
415, -961.22, -0.96122, 20.86, 0.02086, 42879.6, 42.8796
416, -961.14, -0.96114, 19.64, 0.01964, 42231.1, 42.2311
417, -961.1, -0.9611, 19.26, 0.01926, 41871.8, 41.8718
418, -961.38, -0.96138, 18.92, 0.01892, 42051.3, 42.0513
419, -961.18, -0.96118, 19.14, 0.01914, 41450.4, 41.4504
420, -960.66, -0.96066, 19.62, 0.01962, 41816.4, 41.8164
421, -960.9, -0.9609, 20.38, 0.02038, 42136.1, 42.1361
422, -960.7, -0.9607, 19.3, 0.0193, 42125.6, 42.1256
423, -960.38, -0.96038, 18.72, 0.01872, 41543.3, 41.5433
424, -961.3, -0.9613, 18.74, 0.01874, 41507.3, 41.5073
425, -961.5, -0.9615, 19.52, 0.01952, 41388.6, 41.3886
426, -961.3, -0.9613, 20.74, 0.02074, 41885.2, 41.8852
427, -961.46, -0.96146, 20.7, 0.0207, 41486.1, 41.4861
428, -961.7, -0.9617, 22.32, 0.02232, 41783, 41.783
429, -961.54, -0.96154, 24.2, 0.0242, 41996.2, 41.9962
430, -961.26, -0.96126, 24.48, 0.02448, 41777.5, 41.7775
431, -961.22, -0.96122, 24.64, 0.02464, 41406.2, 41.4062
432, -961.42, -0.96142, 25.58, 0.02558, 41244.9, 41.2449
433, -960.98, -0.96098, 26.2, 0.0262, 41166.5, 41.1665
434, -960.58, -0.96058, 26.44, 0.02644, 41047, 41.047
435, -960.86, -0.96086, 25.18, 0.02518, 41425.6, 41.4256
436, -960.5, -0.9605, 25.18, 0.02518, 41430.4, 41.4304
437, -960.86, -0.96086, 24.3, 0.0243, 41966.4, 41.9664
438, -961.38, -0.96138, 27.36, 0.02736, 41642, 41.642
439, -961.46, -0.96146, 26.82, 0.02682, 41568.7, 41.5687
440, -961.34, -0.96134, 25.8, 0.0258, 41777.8, 41.7778
441, -961.22, -0.96122, 24.8, 0.0248, 41115.6, 41.1156
442, -961.3, -0.9613, 26.44, 0.02644, 41647, 41.647
443, -961.38, -0.96138, 26.22, 0.02622, 42028.7, 42.0287
444, -961.18, -0.96118, 25.34, 0.02534, 41797.6, 41.7976
445, -961.42, -0.96142, 26.8, 0.0268, 42308.6, 42.3086
446, -961.26, -0.96126, 24.68, 0.02468, 42671.2, 42.6712
447, -961.38, -0.96138, 23.64, 0.02364, 42824.2, 42.8242
448, -961.74, -0.96174, 25.64, 0.02564, 43129.3, 43.1293
449, -961.78, -0.96178, 24.36, 0.02436, 42202.2, 42.2022
450, -961.46, -0.96146, 24.04, 0.02404, 42193, 42.193
451, -961.86, -0.96186, 24.2, 0.0242, 42582.1, 42.5821
452, -961.74, -0.96174, 24.9, 0.0249, 42558.4, 42.5584
453, -962.06, -0.96206, 25.18, 0.02518, 43315.8, 43.3158
454, -961.82, -0.96182, 25.94, 0.02594, 43195, 43.195
455, -961.5, -0.9615, 24.64, 0.02464, 43584.6, 43.5846
456, -961.5, -0.9615, 25.42, 0.02542, 43672.9, 43.6729
457, -961.42, -0.96142, 23.32, 0.02332, 43047.1, 43.0471
458, -961.74, -0.96174, 23.7, 0.0237, 42748.5, 42.7485
459, -962.1, -0.9621, 22.74, 0.02274, 42057.7, 42.0577
460, -962.06, -0.96206, 23.7, 0.0237, 42576.8, 42.5768
461, -962.06, -0.96206, 21.52, 0.02152, 42429, 42.429
462, -961.98, -0.96198, 24.5, 0.0245, 42857.4, 42.8574
463, -961.86, -0.96186, 25.74, 0.02574, 42700.8, 42.7008
464, -961.7, -0.9617, 24.5, 0.0245, 42178.1, 42.1781
465, -961.54, -0.96154, 23.2, 0.0232, 42039.9, 42.0399
466, -961.38, -0.96138, 22.38, 0.02238, 41639, 41.639
467, -960.86, -0.96086, 24.16, 0.02416, 41563.8, 41.5638
468, -961.22, -0.96122, 21.12, 0.02112, 41030.7, 41.0307
469, -961.62, -0.96162, 20.7, 0.0207, 41118.7, 41.1187
470, -961.62, -0.96162, 21.98, 0.02198, 40684, 40.684
471, -961.54, -0.96154, 20, 0.02, 39945.8, 39.9458
472, -961.9, -0.9619, 21.96, 0.02196, 39769.8, 39.7698
473, -961.46, -0.96146, 24.3, 0.0243, 39339.9, 39.3399
474, -961.3, -0.9613, 26.16, 0.02616, 39113.5, 39.1135
475, -961.26, -0.96126, 25.1, 0.0251, 38812.7, 38.8127
476, -961.42, -0.96142, 24.26, 0.02426, 38206.9, 38.2069
477, -961.1, -0.9611, 26.14, 0.02614, 38312.8, 38.3128
478, -961.22, -0.96122, 26.8, 0.0268, 39243.3, 39.2433
479, -961.3, -0.9613, 27.76, 0.02776, 39391, 39.391
480, -961.42, -0.96142, 29.92, 0.02992, 39634.3, 39.6343
481, -961.34, -0.96134, 30.82, 0.03082, 39719.1, 39.7191
482, -961.46, -0.96146, 28.26, 0.02826, 39720.9, 39.7209
483, -961.54, -0.96154, 28.68, 0.02868, 38660.9, 38.6609
484, -961.06, -0.96106, 28.72, 0.02872, 38731.2, 38.7312
485, -960.9, -0.9609, 28.76, 0.02876, 38986, 38.986
486, -960.98, -0.96098, 29.04, 0.02904, 39431.5, 39.4315
487, -961.5, -0.9615, 27.64, 0.02764, 40085.3, 40.0853
488, -961.7, -0.9617, 28.52, 0.02852, 40488.7, 40.4887
489, -961.62, -0.96162, 25.78, 0.02578, 40354.2, 40.3542
490, -961.82, -0.96182, 25.56, 0.02556, 41531.6, 41.5316
491, -961.98, -0.96198, 25.2, 0.0252, 40661, 40.661
492, -961.94, -0.96194, 25.56, 0.02556, 40937.6, 40.9376
493, -962.06, -0.96206, 24.94, 0.02494, 40823.2, 40.8232
494, -962.18, -0.96218, 25.56, 0.02556, 40084.6, 40.0846
495, -962.14, -0.96214, 25.48, 0.02548, 39691.5, 39.6915
496, -962.14, -0.96214, 26.28, 0.02628, 39535.4, 39.5354
497, -962.22, -0.96222, 24.54, 0.02454, 39195.2, 39.1952
498, -962.58, -0.96258, 25.04, 0.02504, 38557.1, 38.5571
499, -961.62, -0.96162, 23.32, 0.02332, 39144.9, 39.1449
500, -962.06, -0.96206, 23.72, 0.02372, 39607.7, 39.6077
501, -962.26, -0.96226, 24.16, 0.02416, 39873.4, 39.8734
502, -962.22, -0.96222, 25.4, 0.0254, 40181.5, 40.1815
503, -962.78, -0.96278, 23.86, 0.02386, 40497.7, 40.4977
504, -962.9, -0.9629, 24.32, 0.02432, 40977.8, 40.9778
505, -962.74, -0.96274, 26.02, 0.02602, 41008.7, 41.0087
506, -963.22, -0.96322, 28.24, 0.02824, 41453, 41.453
507, -963.3, -0.9633, 27, 0.027, 41175.6, 41.1756
508, -963.1, -0.9631, 24.92, 0.02492, 40679, 40.679
509, -963.34, -0.96334, 24.56, 0.02456, 40536.2, 40.5362
510, -963.3, -0.9633, 23.82, 0.02382, 40829.7, 40.8297
511, -963.66, -0.96366, 22.94, 0.02294, 40561.7, 40.5617
512, -963.42, -0.96342, 23.96, 0.02396, 41702.8, 41.7028
513, -963.3, -0.9633, 22.84, 0.02284, 42094.1, 42.0941
514, -963.3, -0.9633, 24.42, 0.02442, 42148.4, 42.1484
515, -963.34, -0.96334, 23.64, 0.02364, 41896.7, 41.8967
516, -963.14, -0.96314, 23.16, 0.02316, 41839, 41.839
517, -963.14, -0.96314, 23.24, 0.02324, 42874.7, 42.8747
518, -963.46, -0.96346, 23.2, 0.0232, 42859.9, 42.8599
519, -963.46, -0.96346, 22.94, 0.02294, 43150, 43.15
520, -963.66, -0.96366, 23.82, 0.02382, 43792.8, 43.7928
521, -963.62, -0.96362, 24.2, 0.0242, 43830.8, 43.8308
522, -963.22, -0.96322, 23, 0.023, 44185.8, 44.1858
523, -963.18, -0.96318, 23, 0.023, 44440.2, 44.4402
524, -963.46, -0.96346, 22.38, 0.02238, 45321.2, 45.3212
525, -963.62, -0.96362, 23.78, 0.02378, 45618.3, 45.6183
526, -963.42, -0.96342, 23.64, 0.02364, 45633.9, 45.6339
527, -963.22, -0.96322, 22.96, 0.02296, 46848.1, 46.8481
528, -963.42, -0.96342, 22.18, 0.02218, 46265.8, 46.2658
529, -962.98, -0.96298, 22.42, 0.02242, 47396.3, 47.3963
530, -962.74, -0.96274, 22, 0.022, 47638.9, 47.6389
531, -962.94, -0.96294, 20.64, 0.02064, 47961.6, 47.9616
532, -963.26, -0.96326, 19.66, 0.01966, 47908.5, 47.9085
533, -963.58, -0.96358, 19.68, 0.01968, 48257.8, 48.2578
534, -963.94, -0.96394, 18.02, 0.01802, 48508.8, 48.5088
535, -963.66, -0.96366, 17.6, 0.0176, 49258.6, 49.2586
536, -963.78, -0.96378, 17.26, 0.01726, 49224.8, 49.2248
537, -963.5, -0.9635, 18.12, 0.01812, 48717.8, 48.7178
538, -963.1, -0.9631, 18.88, 0.01888, 48526.2, 48.5262
539, -963.02, -0.96302, 18.5, 0.0185, 49171.4, 49.1714
540, -962.86, -0.96286, 18.24, 0.01824, 50163.3, 50.1633
541, -962.86, -0.96286, 18.1, 0.0181, 50582.6, 50.5826
542, -963.46, -0.96346, 17.68, 0.01768, 51131.2, 51.1312
543, -963.46, -0.96346, 19.32, 0.01932, 51066.2, 51.0662
544, -963.38, -0.96338, 20.02, 0.02002, 50418.5, 50.4185
545, -963.02, -0.96302, 20.36, 0.02036, 50693.8, 50.6938
546, -963.06, -0.96306, 18.26, 0.01826, 50528, 50.528
547, -963.34, -0.96334, 16.12, 0.01612, 50105.3, 50.1053
548, -963.02, -0.96302, 17.14, 0.01714, 49882.5, 49.8825
549, -962.86, -0.96286, 18.4, 0.0184, 49845.4, 49.8454
550, -962.74, -0.96274, 19.98, 0.01998, 49971.3, 49.9713
551, -962.94, -0.96294, 19.92, 0.01992, 49840, 49.84
552, -962.78, -0.96278, 21.14, 0.02114, 50308.2, 50.3082
553, -962.66, -0.96266, 24.24, 0.02424, 49567, 49.567
554, -962.58, -0.96258, 25.18, 0.02518, 49123.3, 49.1233
555, -962.7, -0.9627, 27.2, 0.0272, 50216.2, 50.2162
556, -962.3, -0.9623, 27.34, 0.02734, 49716.7, 49.7167
557, -962.7, -0.9627, 27.46, 0.02746, 49243.2, 49.2432
558, -962.5, -0.9625, 27.4, 0.0274, 48930.9, 48.9309
559, -962.3, -0.9623, 25.84, 0.02584, 49296.7, 49.2967
560, -962.22, -0.96222, 25.36, 0.02536, 49413.1, 49.4131
561, -962.18, -0.96218, 26.7, 0.0267, 49065.6, 49.0656
562, -962.26, -0.96226, 26.74, 0.02674, 48897.2, 48.8972
563, -962.38, -0.96238, 26.86, 0.02686, 49781.4, 49.7814
564, -962.54, -0.96254, 25.12, 0.02512, 50011, 50.011
565, -962.7, -0.9627, 26.82, 0.02682, 49003.7, 49.0037
566, -962.54, -0.96254, 26.08, 0.02608, 48985.5, 48.9855
567, -962.26, -0.96226, 24.36, 0.02436, 48827.8, 48.8278
568, -961.86, -0.96186, 24, 0.024, 48545, 48.545
569, -962.06, -0.96206, 23.54, 0.02354, 49015.3, 49.0153
570, -962.06, -0.96206, 25.64, 0.02564, 49149.4, 49.1494
571, -962.14, -0.96214, 26.08, 0.02608, 49084.2, 49.0842
572, -962.06, -0.96206, 25.56, 0.02556, 49097.6, 49.0976
573, -962.18, -0.96218, 25.04, 0.02504, 48532.6, 48.5326
574, -962.66, -0.96266, 24.42, 0.02442, 48173.6, 48.1736
575, -962.46, -0.96246, 24.62, 0.02462, 48166.3, 48.1663
576, -962.66, -0.96266, 23.94, 0.02394, 48602.7, 48.6027
577, -962.22, -0.96222, 23.66, 0.02366, 49375.5, 49.3755
578, -962.38, -0.96238, 23.64, 0.02364, 49699.2, 49.6992
579, -962.1, -0.9621, 23.98, 0.02398, 49624.4, 49.6244
580, -962.58, -0.96258, 24.62, 0.02462, 50526.2, 50.5262
581, -962.34, -0.96234, 21.6, 0.0216, 50399.1, 50.3991
582, -962.46, -0.96246, 22.46, 0.02246, 49404.9, 49.4049
583, -962.54, -0.96254, 23.04, 0.02304, 49828.4, 49.8284
584, -961.98, -0.96198, 21.26, 0.02126, 49288.8, 49.2888
585, -961.46, -0.96146, 20.28, 0.02028, 49146.2, 49.1462
586, -961.82, -0.96182, 20.28, 0.02028, 49823.5, 49.8235
587, -962.38, -0.96238, 20.04, 0.02004, 49159, 49.159
588, -962.42, -0.96242, 18.74, 0.01874, 50176.8, 50.1768
589, -962.78, -0.96278, 18.26, 0.01826, 50960, 50.96
590, -963.1, -0.9631, 17.62, 0.01762, 51397.2, 51.3972
591, -962.94, -0.96294, 19.98, 0.01998, 51452.7, 51.4527
592, -963.06, -0.96306, 22.02, 0.02202, 51325.1, 51.3251
593, -963.46, -0.96346, 24.28, 0.02428, 51844.6, 51.8446
594, -963.38, -0.96338, 23.68, 0.02368, 51395.1, 51.3951
595, -963.42, -0.96342, 23.22, 0.02322, 52364.6, 52.3646
596, -963.38, -0.96338, 23.54, 0.02354, 52794.8, 52.7948
597, -963.7, -0.9637, 23.8, 0.0238, 52878.2, 52.8782
598, -963.98, -0.96398, 23.6, 0.0236, 53256.6, 53.2566
599, -963.58, -0.96358, 24.66, 0.02466, 52686, 52.686
600, -963.82, -0.96382, 24.32, 0.02432, 52621.4, 52.6214
601, -963.3, -0.9633, 25.46, 0.02546, 53093.3, 53.0933
602, -963.5, -0.9635, 25.06, 0.02506, 53704.6, 53.7046
603, -963.3, -0.9633, 25.46, 0.02546, 54428.1, 54.4281
604, -962.98, -0.96298, 23, 0.023, 54428.6, 54.4286
605, -963.22, -0.96322, 21.34, 0.02134, 54356.2, 54.3562
606, -963.06, -0.96306, 20.52, 0.02052, 54056.3, 54.0563
607, -963.26, -0.96326, 19.56, 0.01956, 54868.8, 54.8688
608, -963.38, -0.96338, 20.74, 0.02074, 55962.2, 55.9622
609, -963.1, -0.9631, 20.42, 0.02042, 54933.7, 54.9337
610, -963.26, -0.96326, 20.92, 0.02092, 53889, 53.889
611, -963.46, -0.96346, 21.12, 0.02112, 54139, 54.139
612, -963.1, -0.9631, 21.18, 0.02118, 54037.4, 54.0374
613, -962.98, -0.96298, 19.4, 0.0194, 53466.2, 53.4662
614, -963.7, -0.9637, 19.7, 0.0197, 54208, 54.208
615, -963.82, -0.96382, 18.96, 0.01896, 54117.8, 54.1178
616, -963.46, -0.96346, 19.96, 0.01996, 53349, 53.349
617, -963.58, -0.96358, 22.28, 0.02228, 54402.6, 54.4026
618, -963.34, -0.96334, 24.32, 0.02432, 53837.3, 53.8373
619, -963.46, -0.96346, 24.94, 0.02494, 53852.7, 53.8527
620, -963.46, -0.96346, 24.14, 0.02414, 54156.1, 54.1561
621, -963.5, -0.9635, 23.32, 0.02332, 54102, 54.102
622, -963.26, -0.96326, 21.86, 0.02186, 53688.6, 53.6886
623, -963.22, -0.96322, 20.56, 0.02056, 53559.8, 53.5598
624, -963.46, -0.96346, 21.14, 0.02114, 52792.3, 52.7923
625, -963.54, -0.96354, 20.84, 0.02084, 52472, 52.472
626, -963.9, -0.9639, 22.54, 0.02254, 52219.6, 52.2196
627, -963.66, -0.96366, 22.42, 0.02242, 52108.8, 52.1088
628, -963.7, -0.9637, 22.1, 0.0221, 51628.9, 51.6289
629, -963.18, -0.96318, 22.52, 0.02252, 52112.6, 52.1126
630, -963.42, -0.96342, 20.92, 0.02092, 51999.1, 51.9991
631, -963.42, -0.96342, 20.94, 0.02094, 51314.1, 51.3141
632, -963.3, -0.9633, 20.54, 0.02054, 50968.1, 50.9681
633, -963.62, -0.96362, 19.66, 0.01966, 50578.9, 50.5789
634, -963.1, -0.9631, 19.62, 0.01962, 50517.5, 50.5175
635, -962.94, -0.96294, 19.8, 0.0198, 50712.3, 50.7123
636, -962.98, -0.96298, 20.8, 0.0208, 50591, 50.591
637, -963.18, -0.96318, 19.72, 0.01972, 50272.2, 50.2722
638, -962.54, -0.96254, 19.94, 0.01994, 50433.1, 50.4331
639, -962.66, -0.96266, 19.16, 0.01916, 50676.2, 50.6762
640, -962.26, -0.96226, 17.48, 0.01748, 51273, 51.273
641, -962.22, -0.96222, 16.98, 0.01698, 51068.3, 51.0683
642, -962.46, -0.96246, 13.86, 0.01386, 50850.3, 50.8503
643, -962.7, -0.9627, 13.2, 0.0132, 50840.6, 50.8406
644, -962.54, -0.96254, 10.36, 0.01036, 49948.6, 49.9486
645, -962.38, -0.96238, 10.12, 0.01012, 50060.2, 50.0602
646, -962.18, -0.96218, 9.3, 0.0093, 49379.3, 49.3793
647, -962.3, -0.9623, 5.98, 0.00598, 48545.6, 48.5456
648, -962.26, -0.96226, 5.76, 0.00576, 48267.5, 48.2675
649, -962.66, -0.96266, 6.64, 0.00664, 48761.5, 48.7615
650, -962.54, -0.96254, 8.16, 0.00816, 48803.6, 48.8036
651, -962.34, -0.96234, 7, 0.007, 50136.9, 50.1369
652, -962.34, -0.96234, 5.66, 0.00566, 50186.7, 50.1867
653, -962.1, -0.9621, 6.78, 0.00678, 50450, 50.45
654, -962.54, -0.96254, 7.54, 0.00754, 49738.6, 49.7386
655, -962.42, -0.96242, 8.22, 0.00822, 49641.2, 49.6412
656, -962.18, -0.96218, 6.96, 0.00696, 50099.5, 50.0995
657, -962.26, -0.96226, 4.88, 0.00488, 49098.7, 49.0987
658, -962.26, -0.96226, 4.44, 0.00444, 49493.8, 49.4938
659, -962.3, -0.9623, 3.52, 0.00352, 49152.2, 49.1522
660, -962.26, -0.96226, 4.06, 0.00406, 49418.8, 49.4188
661, -962.06, -0.96206, 3.94, 0.00394, 49470, 49.47
662, -961.9, -0.9619, 4.04, 0.00404, 50069.9, 50.0699
663, -962.02, -0.96202, 5.92, 0.00592, 50930.6, 50.9306
664, -962.02, -0.96202, 2.64, 0.00264, 50751.6, 50.7516
665, -962.1, -0.9621, 2.18, 0.00218, 50546.2, 50.5462
666, -961.62, -0.96162, 2.22, 0.00222, 51443.4, 51.4434
667, -962.3, -0.9623, 0.74, 0.00074, 51250, 51.25
668, -961.94, -0.96194, 1.32, 0.00132, 52670, 52.67
669, -962.34, -0.96234, 1.94, 0.00194, 52219.6, 52.2196
670, -962.86, -0.96286, 3.5, 0.0035, 51953.4, 51.9534
671, -962.18, -0.96218, 4.52, 0.00452, 52254.8, 52.2548
672, -962.14, -0.96214, 6.72, 0.00672, 52666.6, 52.6666
673, -962.18, -0.96218, 5.08, 0.00508, 53049.7, 53.0497
674, -962.18, -0.96218, 6.5, 0.0065, 53031, 53.031
675, -962.5, -0.9625, 6.08, 0.00608, 54074.6, 54.0746
676, -962.18, -0.96218, 5.34, 0.00534, 54450.8, 54.4508
677, -961.94, -0.96194, 4.42, 0.00442, 53923.3, 53.9233
678, -962.1, -0.9621, 6.04, 0.00604, 54342.7, 54.3427
679, -962.14, -0.96214, 7.42, 0.00742, 54610.1, 54.6101
680, -961.78, -0.96178, 7.94, 0.00794, 54603.6, 54.6036
681, -961.46, -0.96146, 8.18, 0.00818, 54616.1, 54.6161
682, -961.66, -0.96166, 7.96, 0.00796, 54901, 54.901
683, -961.94, -0.96194, 7.92, 0.00792, 54851.1, 54.8511
684, -961.98, -0.96198, 6.86, 0.00686, 55289.1, 55.2891
685, -961.9, -0.9619, 9.48, 0.00948, 55572.9, 55.5729
686, -961.38, -0.96138, 9.88, 0.00988, 55606.3, 55.6063
687, -961.18, -0.96118, 8.76, 0.00876, 56119, 56.119
688, -961.02, -0.96102, 10.6, 0.0106, 55829.4, 55.8294
689, -961.42, -0.96142, 8.96, 0.00896, 55412.3, 55.4123
690, -960.98, -0.96098, 9.08, 0.00908, 54772.2, 54.7722
691, -961.54, -0.96154, 8.36, 0.00836, 54544.8, 54.5448
692, -961.66, -0.96166, 10.72, 0.01072, 55479, 55.479
693, -961.7, -0.9617, 8.9, 0.0089, 54793.2, 54.7932
694, -962.02, -0.96202, 8.04, 0.00804, 55047, 55.047
695, -962.34, -0.96234, 8.86, 0.00886, 55002.4, 55.0024
696, -962.34, -0.96234, 8.94, 0.00894, 53643.5, 53.6435
697, -961.98, -0.96198, 9.28, 0.00928, 53599.8, 53.5998
698, -961.78, -0.96178, 7.62, 0.00762, 54226.8, 54.2268
699, -962.26, -0.96226, 7.92, 0.00792, 54386.6, 54.3866
700, -962.3, -0.9623, 7.3, 0.0073, 54685.4, 54.6854
701, -961.86, -0.96186, 4.66, 0.00466, 55785.9, 55.7859
702, -961.98, -0.96198, 4.96, 0.00496, 55773.1, 55.7731
703, -961.58, -0.96158, 3.86, 0.00386, 55017.9, 55.0179
704, -961.78, -0.96178, 5.42, 0.00542, 55920.6, 55.9206
705, -962.06, -0.96206, 6.08, 0.00608, 55471.6, 55.4716
706, -961.98, -0.96198, 5.02, 0.00502, 55299.2, 55.2992
707, -962.22, -0.96222, 5.84, 0.00584, 55545.9, 55.5459
708, -961.78, -0.96178, 6.34, 0.00634, 55273.1, 55.2731
709, -961.66, -0.96166, 7.56, 0.00756, 55248.6, 55.2486
710, -961.22, -0.96122, 8.76, 0.00876, 54311.5, 54.3115
711, -961.78, -0.96178, 8.76, 0.00876, 54174.1, 54.1741
712, -961.58, -0.96158, 7.8, 0.0078, 54039, 54.039
713, -961.54, -0.96154, 8.38, 0.00838, 53917.7, 53.9177
714, -961.74, -0.96174, 9.44, 0.00944, 54487, 54.487
715, -961.38, -0.96138, 7.62, 0.00762, 53908.2, 53.9082
716, -961.66, -0.96166, 5.76, 0.00576, 54217, 54.217
717, -961.86, -0.96186, 5.22, 0.00522, 54415.9, 54.4159
718, -961.74, -0.96174, 4.86, 0.00486, 54593.6, 54.5936
719, -961.94, -0.96194, 3.02, 0.00302, 54102.5, 54.1025
720, -961.82, -0.96182, 3.04, 0.00304, 53577.7, 53.5777
721, -961.74, -0.96174, 1.78, 0.00178, 54176.2, 54.1762
722, -962.42, -0.96242, 1.08, 0.00108, 53437.2, 53.4372
723, -962.34, -0.96234, 0.02, 2e-05, 53243.2, 53.2432
724, -962.06, -0.96206, 0.12, 0.00012, 52531.3, 52.5313
725, -961.38, -0.96138, 2.16, 0.00216, 53007, 53.007
726, -961.26, -0.96126, 2.74, 0.00274, 53350, 53.35
727, -961.14, -0.96114, 5.24, 0.00524, 53734.7, 53.7347
728, -961.3, -0.9613, 6.18, 0.00618, 53906.2, 53.9062
729, -961.74, -0.96174, 6.56, 0.00656, 53161.2, 53.1612
730, -961.18, -0.96118, 9.22, 0.00922, 53109.8, 53.1098
731, -961.26, -0.96126, 8.3, 0.0083, 52255.7, 52.2557
732, -961.46, -0.96146, 7.94, 0.00794, 51642.5, 51.6425
733, -961.34, -0.96134, 9.84, 0.00984, 51536.4, 51.5364
734, -961.18, -0.96118, 9.04, 0.00904, 50870.2, 50.8702
735, -961.54, -0.96154, 9.52, 0.00952, 51376.9, 51.3769
736, -962.02, -0.96202, 9.24, 0.00924, 50775.9, 50.7759
737, -961.42, -0.96142, 10.74, 0.01074, 51148.8, 51.1488
738, -961.42, -0.96142, 10.82, 0.01082, 51134.8, 51.1348
739, -961.22, -0.96122, 9.62, 0.00962, 51804.9, 51.8049
740, -961.78, -0.96178, 9.46, 0.00946, 51177.5, 51.1775
741, -961.3, -0.9613, 9, 0.009, 50865.4, 50.8654
742, -961.46, -0.96146, 9.28, 0.00928, 49785.5, 49.7855
743, -961.66, -0.96166, 10.84, 0.01084, 49575.7, 49.5757
744, -962.02, -0.96202, 11.54, 0.01154, 50232.7, 50.2327
745, -961.82, -0.96182, 11.84, 0.01184, 49739.8, 49.7398
746, -962.1, -0.9621, 13.88, 0.01388, 49637, 49.637
747, -962.42, -0.96242, 15.98, 0.01598, 48830.9, 48.8309
748, -962.54, -0.96254, 17.3, 0.0173, 47973.3, 47.9733
749, -962.3, -0.9623, 16.26, 0.01626, 48246.1, 48.2461
750, -962.54, -0.96254, 16.78, 0.01678, 48103, 48.103
751, -962.98, -0.96298, 16.46, 0.01646, 48649.6, 48.6496
752, -962.86, -0.96286, 19.74, 0.01974, 49287.3, 49.2873
753, -962.94, -0.96294, 19.6, 0.0196, 48966.9, 48.9669
754, -963.18, -0.96318, 19.18, 0.01918, 49932.8, 49.9328
755, -963.3, -0.9633, 19.24, 0.01924, 48912.1, 48.9121
756, -963.3, -0.9633, 19.16, 0.01916, 48866.6, 48.8666
757, -963.26, -0.96326, 19.26, 0.01926, 49937.2, 49.9372
758, -962.9, -0.9629, 18.44, 0.01844, 49837, 49.837
759, -962.98, -0.96298, 18.28, 0.01828, 49693.6, 49.6936
760, -962.42, -0.96242, 16.68, 0.01668, 49779, 49.779
761, -962.38, -0.96238, 17.14, 0.01714, 49641.5, 49.6415
762, -962.58, -0.96258, 15.32, 0.01532, 49606, 49.606
763, -962.42, -0.96242, 15.6, 0.0156, 49919.8, 49.9198
764, -962.1, -0.9621, 16.9, 0.0169, 50103.7, 50.1037
765, -962.26, -0.96226, 16.86, 0.01686, 50567.2, 50.5672
766, -962.22, -0.96222, 17.32, 0.01732, 49906.8, 49.9068
767, -962.14, -0.96214, 17.66, 0.01766, 49462.7, 49.4627
768, -962.34, -0.96234, 16.66, 0.01666, 49175.6, 49.1756
769, -962.22, -0.96222, 16.22, 0.01622, 49158.5, 49.1585
770, -962.82, -0.96282, 17.7, 0.0177, 49178, 49.178
771, -962.58, -0.96258, 17.76, 0.01776, 48518.6, 48.5186
772, -962.66, -0.96266, 16.78, 0.01678, 47695.5, 47.6955
773, -962.3, -0.9623, 18, 0.018, 48078.6, 48.0786
774, -962.3, -0.9623, 16.78, 0.01678, 46954.8, 46.9548
775, -962.14, -0.96214, 17.38, 0.01738, 47556, 47.556
776, -962.06, -0.96206, 16.9, 0.0169, 47485.2, 47.4852
777, -962.46, -0.96246, 15.74, 0.01574, 48814.8, 48.8148
778, -962.54, -0.96254, 14.72, 0.01472, 49192.8, 49.1928
779, -962.5, -0.9625, 13.1, 0.0131, 48078.1, 48.0781
780, -962.46, -0.96246, 13.7, 0.0137, 47710.4, 47.7104
781, -962.3, -0.9623, 12.96, 0.01296, 47045, 47.045
782, -962.66, -0.96266, 14.42, 0.01442, 46379.1, 46.3791
783, -962.62, -0.96262, 14.6, 0.0146, 46702.3, 46.7023
