#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
3278, -10.54, -1.054, -1.5, -0.15, 139.48, 13.948
3279, -10.58, -1.058, -1.48, -0.148, 139.36, 13.936
3280, -10.58, -1.058, -1.48, -0.148, 139.36, 13.936
3281, -10.58, -1.058, -1.48, -0.148, 139.36, 13.936
3282, -10.58, -1.058, -1.48, -0.148, 139.36, 13.936
3283, -10.58, -1.058, -1.48, -0.148, 139.36, 13.936
3284, -10.54, -1.054, -1.52, -0.152, 138.72, 13.872
3285, -10.54, -1.054, -1.44, -0.144, 138.08, 13.808
3286, -10.5, -1.05, -1.36, -0.136, 136.48, 13.648
3287, -10.5, -1.05, -1.4, -0.14, 137.2, 13.72
3288, -10.54, -1.054, -1.42, -0.142, 137.56, 13.756
3289, -10.5, -1.05, -1.44, -0.144, 138.16, 13.816
3290, -10.54, -1.054, -1.46, -0.146, 138.84, 13.884
3291, -10.58, -1.058, -1.48, -0.148, 139.36, 13.936
3292, -10.54, -1.054, -1.46, -0.146, 138.84, 13.884
3293, -10.54, -1.054, -1.44, -0.144, 138.08, 13.808
3294, -10.54, -1.054, -1.44, -0.144, 138.08, 13.808
3295, -10.54, -1.054, -1.46, -0.146, 138.68, 13.868
3296, -10.54, -1.054, -1.46, -0.146, 138.68, 13.868
3297, -10.54, -1.054, -1.46, -0.146, 138.68, 13.868
3298, -10.5, -1.05, -1.48, -0.148, 138, 13.8
3299, -10.5, -1.05, -1.44, -0.144, 135.84, 13.584
3300, -10.5, -1.05, -1.42, -0.142, 136.44, 13.644
3301, -10.5, -1.05, -1.42, -0.142, 136.44, 13.644
3302, -10.5, -1.05, -1.4, -0.14, 135.2, 13.52
3303, -10.46, -1.046, -1.5, -0.15, 132.6, 13.26
3304, -10.42, -1.042, -1.46, -0.146, 131.72, 13.172
3305, -10.46, -1.046, -1.4, -0.14, 132.88, 13.288
3306, -10.46, -1.046, -1.38, -0.138, 133.24, 13.324
3307, -10.46, -1.046, -1.46, -0.146, 133.48, 13.348
3308, -10.5, -1.05, -1.42, -0.142, 134.68, 13.468
3309, -10.5, -1.05, -1.44, -0.144, 134.24, 13.424
3310, -10.5, -1.05, -1.5, -0.15, 133.4, 13.34
3311, -10.46, -1.046, -1.5, -0.15, 132.6, 13.26
3312, -10.5, -1.05, -1.5, -0.15, 132.92, 13.292
3313, -10.54, -1.054, -1.56, -0.156, 133.28, 13.328
3314, -10.54, -1.054, -1.54, -0.154, 133.08, 13.308
3315, -10.54, -1.054, -1.6, -0.16, 133.92, 13.392
3316, -10.54, -1.054, -1.56, -0.156, 133.28, 13.328
3317, -10.5, -1.05, -1.58, -0.158, 132.92, 13.292
3318, -10.5, -1.05, -1.62, -0.162, 132.92, 13.292
3319, -10.5, -1.05, -1.66, -0.166, 132.28, 13.228
3320, -10.5, -1.05, -1.66, -0.166, 132.6, 13.26
3321, -10.46, -1.046, -1.68, -0.168, 132.08, 13.208
3322, -10.46, -1.046, -1.7, -0.17, 132.84, 13.284
3323, -10.42, -1.042, -1.7, -0.17, 132.36, 13.236
3324, -10.42, -1.042, -1.68, -0.168, 132.4, 13.24
3325, -10.46, -1.046, -1.56, -0.156, 131.6, 13.16
3326, -10.46, -1.046, -1.52, -0.152, 131.12, 13.112
3327, -10.46, -1.046, -1.46, -0.146, 130.68, 13.068
3328, -10.54, -1.054, -1.46, -0.146, 132.76, 13.276
3329, -10.5, -1.05, -1.46, -0.146, 132.28, 13.228
3330, -10.5, -1.05, -1.38, -0.138, 132.44, 13.244
3331, -10.5, -1.05, -1.28, -0.128, 132.64, 13.264
3332, -10.46, -1.046, -1.3, -0.13, 132.44, 13.244
3333, -10.46, -1.046, -1.38, -0.138, 132.12, 13.212
3334, -10.46, -1.046, -1.44, -0.144, 132.88, 13.288
3335, -10.42, -1.042, -1.58, -0.158, 131.4, 13.14
3336, -10.5, -1.05, -1.56, -0.156, 132.08, 13.208
3337, -10.54, -1.054, -1.52, -0.152, 132.64, 13.264
3338, -10.58, -1.058, -1.48, -0.148, 132.96, 13.296
3339, -10.58, -1.058, -1.48, -0.148, 132.96, 13.296
3340, -10.58, -1.058, -1.48, -0.148, 132.96, 13.296
3341, -10.58, -1.058, -1.48, -0.148, 132.96, 13.296
3342, -10.58, -1.058, -1.48, -0.148, 132.96, 13.296
3343, -10.58, -1.058, -1.48, -0.148, 132.96, 13.296
3344, -10.58, -1.058, -1.48, -0.148, 132.96, 13.296
3345, -10.58, -1.058, -1.48, -0.148, 132.96, 13.296
3346, -10.58, -1.058, -1.48, -0.148, 132.96, 13.296
3347, -10.58, -1.058, -1.48, -0.148, 132.96, 13.296
3348, -10.54, -1.054, -1.44, -0.144, 132.96, 13.296
3349, -10.54, -1.054, -1.42, -0.142, 133.08, 13.308
3350, -10.5, -1.05, -1.38, -0.138, 134.04, 13.404
3351, -10.54, -1.054, -1.42, -0.142, 133.08, 13.308
3352, -10.54, -1.054, -1.42, -0.142, 133.08, 13.308
3353, -10.54, -1.054, -1.44, -0.144, 132.96, 13.296
3354, -10.54, -1.054, -1.36, -0.136, 133.92, 13.392
3355, -10.5, -1.05, -1.36, -0.136, 132.96, 13.296
3356, -10.54, -1.054, -1.4, -0.14, 133.28, 13.328
3357, -10.54, -1.054, -1.44, -0.144, 132.96, 13.296
3358, -10.54, -1.054, -1.44, -0.144, 132.96, 13.296
3359, -10.46, -1.046, -1.3, -0.13, 132.12, 13.212
3360, -10.46, -1.046, -1.24, -0.124, 130.72, 13.072
3361, -10.46, -1.046, -1.26, -0.126, 129.96, 12.996
3362, -10.5, -1.05, -1.3, -0.13, 129.88, 12.988
3363, -10.5, -1.05, -1.2, -0.12, 129.44, 12.944
3364, -10.46, -1.046, -1.18, -0.118, 128.68, 12.868
3365, -10.46, -1.046, -1.12, -0.112, 132, 13.2
3366, -10.46, -1.046, -1.06, -0.106, 133.56, 13.356
3367, -10.46, -1.046, -1.12, -0.112, 132.88, 13.288
3368, -10.42, -1.042, -1.06, -0.106, 133.8, 13.38
3369, -10.46, -1.046, -1.02, -0.102, 133.08, 13.308
3370, -10.46, -1.046, -1.06, -0.106, 132.6, 13.26
3371, -10.5, -1.05, -1.02, -0.102, 133.88, 13.388
3372, -10.5, -1.05, -1.02, -0.102, 132.44, 13.244
3373, -10.5, -1.05, -1.1, -0.11, 131.8, 13.18
3374, -10.54, -1.054, -1.1, -0.11, 131.48, 13.148
3375, -10.5, -1.05, -1.12, -0.112, 131.76, 13.176
3376, -10.5, -1.05, -1.1, -0.11, 131.64, 13.164
3377, -10.5, -1.05, -1.1, -0.11, 131.96, 13.196
3378, -10.5, -1.05, -1.06, -0.106, 131.64, 13.164
3379, -10.54, -1.054, -1.14, -0.114, 131.96, 13.196
3380, -10.54, -1.054, -1.18, -0.118, 132.76, 13.276
3381, -10.54, -1.054, -1.18, -0.118, 132.76, 13.276
3382, -10.54, -1.054, -1.14, -0.114, 131.96, 13.196
3383, -10.54, -1.054, -1.04, -0.104, 131.36, 13.136
3384, -10.54, -1.054, -1.04, -0.104, 131.36, 13.136
3385, -10.54, -1.054, -1.02, -0.102, 131.48, 13.148
3386, -10.54, -1.054, -0.98, -0.098, 131.96, 13.196
3387, -10.54, -1.054, -1, -0.1, 131.68, 13.168
3388, -10.54, -1.054, -1, -0.1, 131.68, 13.168
3389, -10.54, -1.054, -1, -0.1, 131.68, 13.168
3390, -10.54, -1.054, -1.02, -0.102, 131.48, 13.148
3391, -10.54, -1.054, -1, -0.1, 131.68, 13.168
3392, -10.54, -1.054, -0.96, -0.096, 132.32, 13.232
3393, -10.5, -1.05, -0.88, -0.088, 133.36, 13.336
3394, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3395, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3396, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3397, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3398, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3399, -10.54, -1.054, -0.9, -0.09, 134.04, 13.404
3400, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3401, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3402, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3403, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3404, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3405, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3406, -10.58, -1.058, -0.88, -0.088, 134.56, 13.456
3407, -10.5, -1.05, -0.88, -0.088, 134, 13.4
3408, -10.54, -1.054, -0.96, -0.096, 133.6, 13.36
3409, -10.5, -1.05, -0.98, -0.098, 132.92, 13.292
3410, -10.54, -1.054, -0.94, -0.094, 132.76, 13.276
3411, -10.54, -1.054, -0.9, -0.09, 133.88, 13.388
3412, -10.54, -1.054, -0.94, -0.094, 132.76, 13.276
3413, -10.54, -1.054, -0.9, -0.09, 133.88, 13.388
3414, -10.5, -1.05, -0.88, -0.088, 133.04, 13.304
3415, -10.5, -1.05, -0.82, -0.082, 128.12, 12.812
3416, -10.42, -1.042, -0.74, -0.074, 127.64, 12.764
3417, -10.46, -1.046, -0.84, -0.084, 128.48, 12.848
3418, -10.46, -1.046, -0.88, -0.088, 129.36, 12.936
3419, -10.46, -1.046, -0.78, -0.078, 129.24, 12.924
3420, -10.46, -1.046, -0.78, -0.078, 130.28, 13.028
3421, -10.5, -1.05, -0.88, -0.088, 132.4, 13.24
3422, -10.5, -1.05, -0.94, -0.094, 131.32, 13.132
3423, -10.5, -1.05, -0.96, -0.096, 131.36, 13.136
3424, -10.5, -1.05, -0.96, -0.096, 131.12, 13.112
3425, -10.5, -1.05, -1.02, -0.102, 131.16, 13.116
3426, -10.46, -1.046, -0.98, -0.098, 129.4, 12.94
3427, -10.5, -1.05, -0.98, -0.098, 128.44, 12.844
3428, -10.46, -1.046, -0.94, -0.094, 127.64, 12.764
3429, -10.5, -1.05, -0.94, -0.094, 128.28, 12.828
3430, -10.46, -1.046, -0.96, -0.096, 126.88, 12.688
3431, -10.46, -1.046, -0.92, -0.092, 127.12, 12.712
3432, -10.5, -1.05, -0.96, -0.096, 126.8, 12.68
3433, -10.5, -1.05, -0.98, -0.098, 127.96, 12.796
3434, -10.54, -1.054, -1.06, -0.106, 130.68, 13.068
3435, -10.58, -1.058, -1.08, -0.108, 131.36, 13.136
3436, -10.58, -1.058, -1.08, -0.108, 131.36, 13.136
3437, -10.58, -1.058, -1.08, -0.108, 131.36, 13.136
3438, -10.54, -1.054, -1.1, -0.11, 130.68, 13.068
3439, -10.54, -1.054, -1.1, -0.11, 130.68, 13.068
3440, -10.54, -1.054, -1.14, -0.114, 129.56, 12.956
3441, -10.5, -1.05, -1.06, -0.106, 129.72, 12.972
3442, -10.42, -1.042, -1.16, -0.116, 127.76, 12.776
3443, -10.5, -1.05, -1.18, -0.118, 128.28, 12.828
3444, -10.5, -1.05, -1.18, -0.118, 126.36, 12.636
3445, -10.54, -1.054, -1.12, -0.112, 126.24, 12.624
3446, -10.54, -1.054, -1.14, -0.114, 126.2, 12.62
3447, -10.46, -1.046, -1.14, -0.114, 124.92, 12.492
3448, -10.46, -1.046, -1.06, -0.106, 124.52, 12.452
3449, -10.46, -1.046, -1.1, -0.11, 123.8, 12.38
3450, -10.42, -1.042, -1.2, -0.12, 123.44, 12.344
3451, -10.46, -1.046, -1.18, -0.118, 123.56, 12.356
3452, -10.46, -1.046, -1.14, -0.114, 123.08, 12.308
3453, -10.46, -1.046, -1.14, -0.114, 123.08, 12.308
3454, -10.46, -1.046, -1.14, -0.114, 122.84, 12.284
3455, -10.42, -1.042, -1.12, -0.112, 123.2, 12.32
3456, -10.42, -1.042, -1.14, -0.114, 123.24, 12.324
3457, -10.46, -1.046, -1.08, -0.108, 122.08, 12.208
3458, -10.46, -1.046, -1.1, -0.11, 122.84, 12.284
3459, -10.42, -1.042, -1.06, -0.106, 121.24, 12.124
3460, -10.42, -1.042, -1, -0.1, 119.36, 11.936
3461, -10.46, -1.046, -0.92, -0.092, 119.44, 11.944
3462, -10.46, -1.046, -0.86, -0.086, 119.72, 11.972
3463, -10.46, -1.046, -0.9, -0.09, 119.24, 11.924
3464, -10.46, -1.046, -0.96, -0.096, 119.2, 11.92
3465, -10.5, -1.05, -1.1, -0.11, 120.12, 12.012
3466, -10.5, -1.05, -0.98, -0.098, 120.12, 12.012
3467, -10.5, -1.05, -1, -0.1, 119.2, 11.92
3468, -10.54, -1.054, -0.98, -0.098, 119.16, 11.916
3469, -10.54, -1.054, -1, -0.1, 119.2, 11.92
3470, -10.54, -1.054, -0.96, -0.096, 119.2, 11.92
3471, -10.54, -1.054, -1.02, -0.102, 119.32, 11.932
3472, -10.54, -1.054, -1.02, -0.102, 119.32, 11.932
3473, -10.54, -1.054, -1, -0.1, 119.2, 11.92
3474, -10.54, -1.054, -1.02, -0.102, 119.32, 11.932
3475, -10.5, -1.05, -1.04, -0.104, 119.44, 11.944
3476, -10.54, -1.054, -1.06, -0.106, 119.96, 11.996
3477, -10.54, -1.054, -1.02, -0.102, 119.8, 11.98
3478, -10.5, -1.05, -0.98, -0.098, 119.48, 11.948
3479, -10.42, -1.042, -0.96, -0.096, 119.28, 11.928
3480, -10.42, -1.042, -1, -0.1, 118.88, 11.888
3481, -10.46, -1.046, -0.98, -0.098, 118.52, 11.852
3482, -10.46, -1.046, -1, -0.1, 119.12, 11.912
3483, -10.46, -1.046, -0.82, -0.082, 119.64, 11.964
3484, -10.5, -1.05, -0.92, -0.092, 120.08, 12.008
3485, -10.46, -1.046, -0.88, -0.088, 119.12, 11.912
3486, -10.5, -1.05, -0.92, -0.092, 120.08, 12.008
3487, -10.46, -1.046, -0.94, -0.094, 119.08, 11.908
3488, -10.5, -1.05, -0.9, -0.09, 119, 11.9
3489, -10.5, -1.05, -0.94, -0.094, 119.32, 11.932
3490, -10.54, -1.054, -0.98, -0.098, 119.96, 11.996
3491, -10.54, -1.054, -1, -0.1, 119.84, 11.984
3492, -10.54, -1.054, -0.98, -0.098, 119.96, 11.996
3493, -10.54, -1.054, -0.92, -0.092, 120.8, 12.08
3494, -10.54, -1.054, -0.9, -0.09, 121.56, 12.156
3495, -10.58, -1.058, -0.88, -0.088, 121.76, 12.176
3496, -10.58, -1.058, -0.88, -0.088, 121.76, 12.176
3497, -10.54, -1.054, -0.86, -0.086, 121.56, 12.156
3498, -10.54, -1.054, -0.86, -0.086, 121.56, 12.156
3499, -10.54, -1.054, -0.86, -0.086, 121.56, 12.156
3500, -10.58, -1.058, -0.88, -0.088, 121.76, 12.176
3501, -10.54, -1.054, -0.86, -0.086, 121.88, 12.188
3502, -10.54, -1.054, -0.82, -0.082, 122.36, 12.236
3503, -10.54, -1.054, -0.8, -0.08, 122.72, 12.272
3504, -10.54, -1.054, -0.78, -0.078, 123.16, 12.316
3505, -10.54, -1.054, -0.74, -0.074, 124.28, 12.428
3506, -10.54, -1.054, -0.7, -0.07, 125.72, 12.572
3507, -10.58, -1.058, -0.68, -0.068, 126.56, 12.656
3508, -10.5, -1.05, -0.72, -0.072, 125.84, 12.584
3509, -10.54, -1.054, -0.74, -0.074, 125.24, 12.524
3510, -10.54, -1.054, -0.74, -0.074, 125.24, 12.524
3511, -10.5, -1.05, -0.7, -0.07, 123.32, 12.332
3512, -10.5, -1.05, -0.7, -0.07, 124.6, 12.46
3513, -10.5, -1.05, -0.68, -0.068, 125.28, 12.528
3514, -10.54, -1.054, -0.62, -0.062, 126.2, 12.62
3515, -10.54, -1.054, -0.6, -0.06, 126.24, 12.624
3516, -10.54, -1.054, -0.52, -0.052, 127.2, 12.72
3517, -10.54, -1.054, -0.56, -0.056, 126.56, 12.656
3518, -10.54, -1.054, -0.56, -0.056, 126.56, 12.656
3519, -10.54, -1.054, -0.6, -0.06, 126.24, 12.624
3520, -10.5, -1.05, -0.62, -0.062, 126.04, 12.604
3521, -10.54, -1.054, -0.6, -0.06, 126.24, 12.624
3522, -10.5, -1.05, -0.7, -0.07, 125.4, 12.54
3523, -10.54, -1.054, -0.72, -0.072, 125.6, 12.56
3524, -10.5, -1.05, -0.82, -0.082, 123.64, 12.364
3525, -10.5, -1.05, -0.76, -0.076, 125.04, 12.504
3526, -10.46, -1.046, -0.8, -0.08, 124, 12.4
3527, -10.46, -1.046, -0.8, -0.08, 124.08, 12.408
3528, -10.46, -1.046, -0.78, -0.078, 123.96, 12.396
3529, -10.42, -1.042, -0.82, -0.082, 124.04, 12.404
3530, -10.46, -1.046, -0.8, -0.08, 124.32, 12.432
3531, -10.46, -1.046, -0.84, -0.084, 124.24, 12.424
3532, -10.46, -1.046, -0.66, -0.066, 125.24, 12.524
3533, -10.42, -1.042, -0.66, -0.066, 125.16, 12.516
3534, -10.46, -1.046, -0.68, -0.068, 124.88, 12.488
3535, -10.46, -1.046, -0.86, -0.086, 125.08, 12.508
3536, -10.5, -1.05, -0.92, -0.092, 126.64, 12.664
3537, -10.5, -1.05, -0.88, -0.088, 127.44, 12.744
3538, -10.5, -1.05, -0.84, -0.084, 127.28, 12.728
3539, -10.5, -1.05, -0.9, -0.09, 127, 12.7
3540, -10.5, -1.05, -0.94, -0.094, 126.04, 12.604
3541, -10.5, -1.05, -0.96, -0.096, 126.16, 12.616
3542, -10.54, -1.054, -1.02, -0.102, 126.2, 12.62
3543, -10.54, -1.054, -1.02, -0.102, 126.2, 12.62
3544, -10.54, -1.054, -1.06, -0.106, 126.36, 12.636
3545, -10.5, -1.05, -1.06, -0.106, 125.56, 12.556
3546, -10.46, -1.046, -1.06, -0.106, 125.4, 12.54
3547, -10.46, -1.046, -1.14, -0.114, 125.08, 12.508
3548, -10.46, -1.046, -1.16, -0.116, 125.28, 12.528
3549, -10.46, -1.046, -1.28, -0.128, 125.52, 12.552
3550, -10.46, -1.046, -1.32, -0.132, 126, 12.6
3551, -10.5, -1.05, -1.32, -0.132, 126.8, 12.68
3552, -10.5, -1.05, -1.32, -0.132, 126.8, 12.68
3553, -10.5, -1.05, -1.26, -0.126, 126.84, 12.684
3554, -10.54, -1.054, -1.22, -0.122, 126.84, 12.684
3555, -10.58, -1.058, -1.28, -0.128, 128.16, 12.816
3556, -10.54, -1.054, -1.24, -0.124, 127.84, 12.784
3557, -10.58, -1.058, -1.28, -0.128, 128.16, 12.816
3558, -10.58, -1.058, -1.28, -0.128, 128.16, 12.816
3559, -10.54, -1.054, -1.26, -0.126, 127.64, 12.764
3560, -10.54, -1.054, -1.26, -0.126, 127.64, 12.764
3561, -10.54, -1.054, -1.2, -0.12, 126.56, 12.656
3562, -10.54, -1.054, -1.2, -0.12, 126.56, 12.656
3563, -10.5, -1.05, -1.14, -0.114, 126.2, 12.62
3564, -10.54, -1.054, -1.12, -0.112, 126.56, 12.656
3565, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3566, -10.54, -1.054, -1.1, -0.11, 126.52, 12.652
3567, -10.54, -1.054, -1.12, -0.112, 126.56, 12.656
3568, -10.54, -1.054, -1.12, -0.112, 126.56, 12.656
3569, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3570, -10.54, -1.054, -1.1, -0.11, 126.52, 12.652
3571, -10.54, -1.054, -1.1, -0.11, 126.52, 12.652
3572, -10.54, -1.054, -1.06, -0.106, 126.36, 12.636
3573, -10.54, -1.054, -1.02, -0.102, 126.2, 12.62
3574, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3575, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3576, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3577, -10.54, -1.054, -1.04, -0.104, 126.56, 12.656
3578, -10.54, -1.054, -1, -0.1, 126.88, 12.688
3579, -10.54, -1.054, -1.06, -0.106, 126.52, 12.652
3580, -10.54, -1.054, -1.04, -0.104, 126.56, 12.656
3581, -10.54, -1.054, -0.98, -0.098, 127.16, 12.716
3582, -10.54, -1.054, -0.92, -0.092, 128.48, 12.848
3583, -10.54, -1.054, -0.9, -0.09, 129.08, 12.908
3584, -10.54, -1.054, -0.96, -0.096, 127.52, 12.752
3585, -10.5, -1.05, -0.98, -0.098, 126.2, 12.62
3586, -10.46, -1.046, -1.14, -0.114, 125.72, 12.572
3587, -10.5, -1.05, -1.26, -0.126, 125.56, 12.556
3588, -10.5, -1.05, -1.3, -0.13, 125.24, 12.524
3589, -10.5, -1.05, -1.3, -0.13, 124.92, 12.492
3590, -10.5, -1.05, -1.34, -0.134, 125.08, 12.508
3591, -10.5, -1.05, -1.3, -0.13, 124.28, 12.428
3592, -10.54, -1.054, -1.32, -0.132, 124.96, 12.496
3593, -10.54, -1.054, -1.34, -0.134, 125.08, 12.508
3594, -10.54, -1.054, -1.3, -0.13, 124.92, 12.492
3595, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3596, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3597, -10.54, -1.054, -1.22, -0.122, 124.6, 12.46
3598, -10.54, -1.054, -1.26, -0.126, 124.76, 12.476
3599, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3600, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3601, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3602, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3603, -10.54, -1.054, -1.34, -0.134, 125.08, 12.508
3604, -10.5, -1.05, -1.32, -0.132, 124.96, 12.496
3605, -10.54, -1.054, -1.34, -0.134, 125.08, 12.508
3606, -10.5, -1.05, -1.36, -0.136, 125.04, 12.504
3607, -10.54, -1.054, -1.32, -0.132, 124.96, 12.496
3608, -10.54, -1.054, -1.38, -0.138, 125.56, 12.556
3609, -10.54, -1.054, -1.4, -0.14, 125.92, 12.592
3610, -10.5, -1.05, -1.42, -0.142, 125.24, 12.524
3611, -10.54, -1.054, -1.38, -0.138, 125.56, 12.556
3612, -10.54, -1.054, -1.4, -0.14, 125.92, 12.592
3613, -10.46, -1.046, -1.38, -0.138, 126.04, 12.604
3614, -10.46, -1.046, -1.34, -0.134, 127.4, 12.74
3615, -10.5, -1.05, -1.26, -0.126, 126.04, 12.604
3616, -10.42, -1.042, -1.14, -0.114, 125.16, 12.516
3617, -10.42, -1.042, -1.12, -0.112, 127.04, 12.704
3618, -10.54, -1.054, -1.12, -0.112, 128.16, 12.816
3619, -10.54, -1.054, -1.1, -0.11, 128.92, 12.892
3620, -10.54, -1.054, -1.14, -0.114, 127.48, 12.748
3621, -10.54, -1.054, -1.18, -0.118, 126.36, 12.636
3622, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3623, -10.54, -1.054, -1.3, -0.13, 124.28, 12.428
3624, -10.54, -1.054, -1.3, -0.13, 124.28, 12.428
3625, -10.54, -1.054, -1.3, -0.13, 124.28, 12.428
3626, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3627, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3628, -10.54, -1.054, -1.26, -0.126, 124.28, 12.428
3629, -10.54, -1.054, -1.2, -0.12, 122.72, 12.272
3630, -10.54, -1.054, -1.26, -0.126, 124.28, 12.428
3631, -10.54, -1.054, -1.2, -0.12, 122.72, 12.272
3632, -10.54, -1.054, -1.26, -0.126, 124.28, 12.428
3633, -10.54, -1.054, -1.26, -0.126, 124.28, 12.428
3634, -10.54, -1.054, -1.26, -0.126, 124.28, 12.428
3635, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3636, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3637, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3638, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3639, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3640, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3641, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3642, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3643, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3644, -10.54, -1.054, -1.26, -0.126, 124.76, 12.476
3645, -10.54, -1.054, -1.24, -0.124, 124.64, 12.464
3646, -10.54, -1.054, -1.26, -0.126, 124.76, 12.476
3647, -10.54, -1.054, -1.2, -0.12, 124.64, 12.464
3648, -10.54, -1.054, -1.2, -0.12, 124.64, 12.464
3649, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3650, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3651, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3652, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3653, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3654, -10.54, -1.054, -1.32, -0.132, 123.04, 12.304
3655, -10.54, -1.054, -1.3, -0.13, 123.96, 12.396
3656, -10.54, -1.054, -1.3, -0.13, 123.96, 12.396
3657, -10.54, -1.054, -1.38, -0.138, 120.76, 12.076
3658, -10.54, -1.054, -1.36, -0.136, 121.44, 12.144
3659, -10.54, -1.054, -1.34, -0.134, 122.2, 12.22
3660, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3661, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3662, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3663, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3664, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3665, -10.54, -1.054, -1.32, -0.132, 124.96, 12.496
3666, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3667, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3668, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3669, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3670, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3671, -10.58, -1.058, -1.28, -0.128, 124.96, 12.496
3672, -10.54, -1.054, -1.22, -0.122, 124.6, 12.46
3673, -10.54, -1.054, -1.2, -0.12, 124.64, 12.464
3674, -10.54, -1.054, -1.12, -0.112, 125.6, 12.56
3675, -10.54, -1.054, -1.16, -0.116, 124.96, 12.496
3676, -10.54, -1.054, -1.16, -0.116, 124.96, 12.496
3677, -10.54, -1.054, -1.2, -0.12, 124.64, 12.464
3678, -10.54, -1.054, -1.2, -0.12, 124.64, 12.464
3679, -10.54, -1.054, -1.26, -0.126, 124.76, 12.476
3680, -10.54, -1.054, -1.2, -0.12, 124.64, 12.464
3681, -10.54, -1.054, -1.22, -0.122, 124.6, 12.46
3682, -10.54, -1.054, -1.2, -0.12, 124.64, 12.464
3683, -10.54, -1.054, -1.16, -0.116, 124.96, 12.496
3684, -10.54, -1.054, -1.14, -0.114, 125.24, 12.524
3685, -10.54, -1.054, -1.14, -0.114, 125.24, 12.524
3686, -10.54, -1.054, -1.14, -0.114, 125.24, 12.524
3687, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3688, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3689, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3690, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3691, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3692, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3693, -10.54, -1.054, -1.06, -0.106, 126.68, 12.668
3694, -10.54, -1.054, -1.06, -0.106, 126.52, 12.652
3695, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3696, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3697, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3698, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3699, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3700, -10.58, -1.058, -1.08, -0.108, 126.56, 12.656
3701, -10.54, -1.054, -1.1, -0.11, 126.36, 12.636
